,emotion_str,country,tweet,name,alpha-3,country-code,Country,Users (in million),Source,Total Tweets,tweetpm,date
252,relief,Hong Kong,54,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,36.0,March
253,relief,India,1320,India,IND,356,India,13.15,Statista,90480.0,100.38022813688212,March
254,relief,Indonesia,42,Indonesia,IDN,360,Indonesia,11.8,,3954.0,3.559322033898305,March
255,relief,Ireland,282,Ireland,IRL,372,Ireland,2.5,,12138.0,112.8,March
256,relief,Italy,48,Italy,ITA,380,Italy,2.5,,3822.0,19.2,March
257,relief,Japan,78,Japan,JPN,392,Japan,48.45,Statista,4314.0,1.609907120743034,March
258,relief,Kenya,66,Kenya,KEN,404,Kenya,8.2,google,9228.0,8.048780487804878,March
259,relief,Kingdom of Saudi Arabia,36,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,2.4,March
260,relief,Malaysia,150,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,38.46153846153846,March
261,relief,Mexico,48,Mexico,MEX,484,Mexico,25.7,,1746.0,1.867704280155642,March
262,relief,New Zealand,66,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,73.33333333333333,March
263,relief,Nigeria,486,Nigeria,NGA,566,Nigeria,8.4,,38400.0,57.857142857142854,March
264,relief,Pakistan,120,Pakistan,PAK,586,Pakistan,2.6,google,8358.0,46.15384615384615,March
265,relief,Republic of Korea,54,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,8.925619834710744,March
266,relief,Republic of the Philippines,348,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,48.671328671328666,March
